x22,x23,x08,x17,x18,x16,x14,x15,x10,x25,x26,x11,x19,x20,x21,x09,x27,x28,x29,x30,x31,x12,x07
2,5,0,8764,26,1,16,7,45,90,41227,32,0,25,0,43807,0,5,10,0,0,49318,1,1,1,0,1,1,0,6,1,09993,180
2,5,0,8764,26,1,16,7,45,90,41227,32,0,25,0,43807,0,5,10,0,0,49318,1,1,1,0,1,1,0,6,1,09993,180
2,5,0,8764,26,1,16,7,45,90,41227,32,0,25,0,43807,0,5,10,0,0,49318,1,1,1,0,1,1,0,6,1,09993,180
56,3,0,8368,18,5,2,16,8,65,102,6988,16,0,5,0,36957,0,5,10,0,0,49318,0,85,1,0,1,1,0,6,1,09993,180
56,3,0,8368,18,5,2,16,8,65,102,6988,16,0,5,0,36957,0,5,10,0,0,49318,0,85,1,0,1,1,0,6,1,09993,180
2,5,0,8764,18,5,1,16,8,60,100,19808,16,0,25,0,40625,0,5,10,0,0,49318,0,6,1,0,1,1,0,6,1,1,150
2,5,0,8764,18,5,1,16,8,60,100,19808,16,0,25,0,40625,0,5,10,0,0,49318,0,6,1,0,1,1,0,6,1,1,150
2,5,0,8764,18,5,1,16,8,60,100,19808,16,0,25,0,40625,0,5,10,0,0,49318,0,6,1,0,1,1,0,6,1,1,150
2,5,0,8764,18,5,1,16,8,60,100,19808,16,0,25,0,40625,0,5,10,0,0,49318,0,6,1,0,1,1,0,6,1,1,150
56,7,0,8892,26,0,16,9,90,95,91124,32,0,5,0,46296,0,5,20,0,5,0,58214,0,85,1,0,1,1,0,6,1,09993,120
56,7,0,8892,26,0,16,9,90,95,91124,32,0,5,0,46296,0,5,20,0,5,0,58214,0,85,1,0,1,1,0,6,1,09993,120
56,7,0,8892,26,0,16,9,90,95,91124,32,0,5,0,46296,0,5,20,0,5,0,58214,0,85,1,0,1,1,0,6,1,09993,120
2,6,0,8828,26,2,16,9,105,95,74337,32,0,5,0,46296,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,90
2,5,0,8764,26,0,16,8,105,95,73791,32,0,5,0,46296,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,120
56,5,0,8834,18,5,0,16,9,90,95,91126,16,0,5,0,36957,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,120
110,3,0,7778,26,0,16,9,75,102,92166,32,0,5,0,46296,1,20,0,5,0,59286,1,1,1,0,1,1,0,6,1,09993,120
2,5,0,8764,26,2,16,9,85,102,58361,32,0,5,0,46296,0,5,20,0,5,0,58214,1,1,0,0,1,1,0,6,1,09974,150
2,7,0,8885,18,5,2,16,8,50,100,55803,16,0,5,0,36957,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,180
2,5,0,8764,18,5,2,16,8,75,103,07994,16,0,25,0,40625,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,150
2,2,0,7424,26,2,16,8,90,101,54923,32,0,25,0,43807,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,120
110,5,0,8509,18,5,2,16,8,105,95,75085,16,0,25,0,40625,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,180
2,3,0,7952,26,1,11,5,10,35,89,58344,32,0,5,0,46296,1,15,0,25,0,51714,1,1,1,0,55,0,85,0,6,1,1,180
2,3,0,7952,26,1,11,5,10,35,89,58344,32,0,5,0,46296,1,15,0,25,0,51714,1,1,1,0,55,0,85,0,6,1,1,180
2,3,0,7952,26,1,11,5,10,35,89,58344,32,0,5,0,46296,1,15,0,25,0,51714,1,1,1,0,55,0,85,0,6,1,1,180
2,6,0,8828,18,5,2,16,6,70,104,983,16,0,25,0,40625,0,5,20,0,5,0,58214,0,85,1,0,1,1,0,85,1,1,90
2,6,0,8828,18,5,2,16,6,70,104,983,16,0,25,0,40625,0,5,20,0,5,0,58214,0,85,1,0,1,1,0,85,1,1,90
2,6,0,8828,18,5,2,16,6,70,104,983,16,0,25,0,40625,0,5,20,0,5,0,58214,0,85,1,0,1,1,0,85,1,1,90
56,4,0,8715,26,2,16,8,90,101,54923,32,0,5,0,46296,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,150
56,4,0,8715,26,2,16,8,90,101,54923,32,0,5,0,46296,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,150
56,4,0,8715,26,2,16,8,90,101,54923,32,0,5,0,46296,0,5,20,0,5,0,58214,1,1,1,0,1,1,0,6,1,09993,150
2,4,0,8476,26,2,16,8,90,101,54923,32,0,5,0,46296,0,5,10,0,0,49318,0,6,1,0,1,1,0,6,1,1,150
2,4,0,8476,26,2,16,8,90,101,54923,32,0,5,0,46296,0,5,10,0,0,49318,0,6,1,0,1,1,0,6,1,1,150
2,4,0,8476,26,2,16,8,90,101,54923,32,0,5,0,46296,0,5,10,0,0,49318,0,6,1,0,1,1,0,6,1,1,150
56,6,0,8859,26,2,16,7,45,99,76333,32,0,25,0,43807,0,5,15,0,25,0,55238,1,1,1,0,1,1,0,6,1,09993,120
56,6,0,8859,26,2,16,7,45,99,76333,32,0,25,0,43807,0,5,15,0,25,0,55238,1,1,1,0,1,1,0,6,1,09993,120
