transformedRefValM[
0.40	0.60	0.00	
0.40	0.60	0.00	
1.00	0.00	0.00	
0.00	1.00	0.00	
0.40	0.60	0.00	
0.80	0.20	0.00	
0.80	0.20	0.00	
1.00	0.00	0.00	
0.40	0.60	0.00	
0.80	0.20	0.00	
1.00	0.00	0.00	
0.80	0.20	0.00	
0.20	0.80	0.00	
0.20	0.80	0.00	
0.60	0.40	0.00	
0.80	0.20	0.00	
0.20	0.80	0.00	
1.00	0.00	0.00	
1.00	0.00	0.00	
0.80	0.20	0.00	
0.20	0.80	0.00	
1.00	0.00	0.00	
1.00	0.00	0.00	
0.40	0.60	0.00	
1.00	0.00	0.00	
0.60	0.40	0.00	
0.60	0.40	0.00	
1.00	0.00	0.00	
0.60	0.40	0.00	
0.80	0.20	0.00	
0.40	0.60	0.00	
0.00	1.00	0.00	
0.20	0.80	0.00	
0.40	0.60	0.00	
0.80	0.20	0.00	
0.60	0.40	0.00	
0.40	0.60	0.00	
0.00	1.00	0.00	
]
]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.40	0.47
1.00	0.00	0.00	0.60	0.53
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.12	0.22
1.00	0.00	0.00	0.48	0.66
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.08	0.08
1.00	0.00	0.00	0.32	0.03
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.48	0.61
1.00	0.00	0.00	0.32	0.30
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.12	0.08
1.00	0.00	0.00	0.08	0.01
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.79
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.21
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.79
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.21
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.40	0.91
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.60	0.09
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.79
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.21
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.48	0.64
1.00	0.00	0.00	0.12	0.12
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.32	0.23
1.00	0.00	0.00	0.08	0.01
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.24	0.40
1.00	0.00	0.00	0.36	0.44
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.16	0.14
1.00	0.00	0.00	0.24	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.16	0.24
1.00	0.00	0.00	0.64	0.71
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.04	0.03
1.00	0.00	0.00	0.16	0.01
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.60	0.94
1.00	0.00	0.00	0.40	0.06
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.60	0.96
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.40	0.04
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.60	0.96
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.40	0.04
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.79
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.21
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	1.00	NaN
1.00	0.00	0.00	0.00	NaN
1.00	0.00	0.00	0.00	NaN
0.91	0.09	0.00	0.00	NaN
1.00	0.00	0.00	0.00	NaN
1.00	0.00	0.00	0.00	NaN
0.00	0.33	0.67	0.00	NaN
0.00	0.17	0.83	0.00	NaN
0.00	0.00	1.00	0.00	NaN

aggregatedValues[NaN NaN NaN ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	1.00	1.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.80	0.88
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.12
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.04	0.00
1.00	0.00	0.00	0.16	0.32
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.16	0.00
1.00	0.00	0.00	0.64	0.68
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.08	0.00
1.00	0.00	0.00	0.32	0.55
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.12	0.00
1.00	0.00	0.00	0.48	0.45
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.16	0.00
1.00	0.00	0.00	0.64	0.88
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.04	0.00
1.00	0.00	0.00	0.16	0.12
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.24	0.00
1.00	0.00	0.00	0.16	0.55
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.36	0.00
1.00	0.00	0.00	0.24	0.45
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.32	0.50
1.00	0.00	0.00	0.08	0.09
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.48	0.40
1.00	0.00	0.00	0.12	0.01
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.40	0.88
1.00	0.00	0.00	0.60	0.12
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.08	0.20
1.00	0.00	0.00	0.32	0.58
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.12	0.16
1.00	0.00	0.00	0.48	0.06
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.48	0.61
1.00	0.00	0.00	0.32	0.30
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.12	0.08
1.00	0.00	0.00	0.08	0.01
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.40	0.91
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.60	0.09
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.79
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.21
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.79
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.21
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.48	0.64
1.00	0.00	0.00	0.12	0.12
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.32	0.23
1.00	0.00	0.00	0.08	0.01
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.08	0.22
1.00	0.00	0.00	0.12	0.24
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.32	0.47
1.00	0.00	0.00	0.48	0.07
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.20	0.25
1.00	0.00	0.00	0.80	0.75
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.60	0.67
1.00	0.00	0.00	0.40	0.33
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.98
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.02
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.20	0.79
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.80	0.21
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	1.00	1.00
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.80	0.84
1.00	0.00	0.00	0.20	0.16
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
0.00	0.33	0.67	0.00	0.00
0.00	0.17	0.83	0.00	0.00
0.00	0.00	1.00	0.00	0.00

aggregatedValues[1.00 0.00 0.00 ]
beta matchingDegree activationWeight
0.80	0.00	0.20	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.40	0.91
0.91	0.09	0.00	0.00	0.00
1.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.60	0.09
0.00	0.33	0.67	0.00	0.00
